001_0011;118.694099;118.6949775;2089.438779;2089.66983;0.000340018;0.000340018;1389.119112;16.77477601;0.17853279;0.000319496;120.6458674;120.6399815;2315.711921;2314.172008;0.00027874;0.00027874;1814.994826;20.80882494;0.146617312;0.000262634;119.4194719;119.4136284;2173.980848;2172.436755;0.000311718;0.000311718;1567.955329;18.52065618;0.163063928;0.000294152;121.0689992;121.0680598;2362.555074;2362.307063;0.000276907;0.000276907;1928.121913;21.73820936;0.144882957;0.000250555;;0.646513711;0.646786479;0.121862549;0.121826325;0.00173305;0.00173305;0.021209444;0.055089038;0.394369483;0.212422238;0.643922405;0.643476056;0.135481847;0.134909338;0.001672457;0.001672457;0.027760579;0.068207243;0.364009918;0.228086346;0.687587804;0.686886601;0.128999104;0.127382378;0.001516177;0.001516177;0.024474359;0.063611077;0.324770482;0.199834902;0.646515616;0.645596776;0.139192107;0.140824654;0.001408986;0.001408986;0.029115642;0.073292532;0.371958017;0.196904748
001_0012;119.3538016;119.3524611;2143.570856;2143.227818;0.000319302;0.000319302;1549.705415;18.2240533;0.166923953;0.000297888;121.2259989;121.2249883;2357.917733;2357.661231;0.000270915;0.000270915;1967.925451;21.98184857;0.143310407;0.000247128;120.0915791;120.0923828;2227.744985;2227.962278;0.00030016;0.00030016;1727.366454;19.88762349;0.158250081;0.00027485;121.7414684;121.740578;2415.263333;2415.03775;0.000269682;0.000269682;2101.491454;23.07295639;0.139908205;0.000233913;;0.652074469;0.652323358;0.12572886;0.125651862;0.001560229;0.001560229;0.024009522;0.061229321;0.368723676;0.200879522;0.648752955;0.648351739;0.138517283;0.138026322;0.001594112;0.001594112;0.030434253;0.073202942;0.355798819;0.218008754;0.693500012;0.692869051;0.132871868;0.131334587;0.001419753;0.001419753;0.027260504;0.069403533;0.315181832;0.189636136;0.652065462;0.651161847;0.142936493;0.144615386;0.001348721;0.001348721;0.032140923;0.078962269;0.359184804;0.187167155
001_0013;112.5318005;112.531775;2107.548079;2107.535335;0.000420687;0.000420687;1770.797089;19.36029468;0.179193919;0.00027515;116.346581;116.3507959;2566.524474;2567.64783;0.000336662;0.000336662;2617.659592;26.57207319;0.141707612;0.000190936;114.6571536;114.6571285;2365.284088;2365.273453;0.000376394;0.000376394;2241.299071;23.50735442;0.157541461;0.000222472;115.6718493;115.6720237;2487.483387;2487.530718;0.000348101;0.000348101;2497.207629;25.44961878;0.145716071;0.000200221;;0.594570521;0.594884186;0.123155981;0.123102421;0.002406031;0.002406031;0.027864607;0.066043337;0.395830023;0.188732865;0.608123772;0.607728243;0.153520248;0.153076602;0.002252319;0.002252319;0.041793505;0.092751893;0.351819054;0.181489128;0.64569595;0.644963446;0.142779151;0.141108154;0.002055724;0.002055724;0.03624288;0.084741962;0.31377034;0.161961083;0.601973279;0.600944715;0.148066994;0.1498268;0.002002805;0.002002805;0.039046133;0.089057854;0.374097128;0.167453077
001_0014;112.7393262;112.7414108;2124.447194;2125.024724;0.000435023;0.000435023;1803.643385;19.42895746;0.182291333;0.000270886;116.6295935;116.6296185;2591.118509;2591.118552;0.000348562;0.000348562;2659.273121;26.76125078;0.146846115;0.000187891;114.8597603;114.8588987;2381.236104;2380.993141;0.000392826;0.000392826;2259.314817;23.52601303;0.162434943;0.000220727;115.8537714;115.8475067;2500.951596;2499.252371;0.000360976;0.000360976;2510.946234;25.39588889;0.149519166;0.000199124;;0.596319796;0.596649596;0.124362978;0.124351652;0.002525633;0.002525633;0.028437335;0.066334247;0.402672714;0.186454818;0.610480316;0.610052064;0.155289048;0.154758809;0.002371459;0.002371459;0.042521031;0.093557567;0.36457804;0.179510168;0.647478184;0.646741821;0.143928215;0.142227053;0.002192807;0.002192807;0.036557755;0.084821026;0.323517612;0.161039062;0.603474671;0.602396832;0.149023774;0.150669452;0.002110191;0.002110191;0.03928587;0.08882962;0.383861984;0.166811673
001_0015;112.977034;112.9809563;2149.467746;2150.558252;0.000436926;0.000436926;1801.998658;19.48401414;0.185006314;0.0002702;116.9017076;116.904541;2617.939588;2618.708046;0.000342986;0.000342986;2699.421654;27.18374665;0.142996316;0.000185047;115.2238412;115.2219627;2419.747783;2419.240574;0.000382248;0.000382248;2321.669137;24.10235061;0.159426002;0.00021501;116.0985017;116.0906821;2525.009594;2522.915069;0.000355272;0.000355272;2558.067148;25.82070427;0.149736923;0.000195424;;0.59832348;0.598666885;0.126150037;0.126175459;0.002541506;0.002541506;0.028408656;0.066567511;0.408670549;0.186088418;0.612746113;0.61234338;0.157218015;0.156736219;0.00231563;0.00231563;0.043222945;0.095356902;0.355018927;0.177661791;0.650680832;0.64994182;0.146702307;0.144949438;0.002104563;0.002104563;0.037647567;0.087263228;0.317524136;0.158018487;0.605494414;0.604409103;0.15073285;0.152370529;0.002062614;0.002062614;0.040108125;0.09063415;0.3844211;0.164646762
001_0016;102.2681784;102.2688786;1596.296262;1596.503632;0.000478718;0.000478718;757.8297784;10.67005997;0.21641626;0.000477727;103.2127565;103.2126137;1727.464226;1727.415509;0.000391733;0.000391733;997.6058876;13.03643176;0.179746127;0.000411735;102.3545487;102.3542437;1608.366831;1608.273722;0.000440729;0.000440729;819.3606854;11.2581195;0.201170636;0.000463387;103.3168479;103.3157426;1741.413175;1741.080767;0.000386743;0.000386743;1042.583812;13.45009806;0.175107181;0.000402368;;0.508056495;0.508457064;0.08664051;0.086600479;0.002890155;0.002890155;0.01020191;0.029224641;0.478060221;0.296949139;0.49876307;0.498229308;0.093175162;0.092854991;0.002803649;0.002803649;0.013470231;0.035106;0.446269313;0.324988507;0.537475772;0.536527463;0.088256521;0.08722625;0.002592435;0.002592435;0.011390622;0.032836441;0.400674816;0.289254278;0.500008235;0.498696804;0.095066283;0.096165605;0.00232511;0.00232511;0.013663087;0.0380863;0.44956198;0.285732354
001_0017;102.3068915;102.3047046;1658.220264;1657.57534;0.000470099;0.000470099;884.9429594;11.59173309;0.212713374;0.000442194;103.3945239;103.3940574;1808.225705;1808.086873;0.000387482;0.000387482;1148.095276;14.10941453;0.176265132;0.000377469;102.3506731;102.3488481;1664.374454;1663.823684;0.000437753;0.000437753;936.2186467;12.07764026;0.199781262;0.000431886;103.5176766;103.5164396;1824.690383;1824.316922;0.000383343;0.000383343;1213.289728;14.61149157;0.173413347;0.000365854;;0.508382815;0.508758766;0.091063348;0.090962706;0.002818253;0.002818253;0.01241833;0.033129576;0.469879946;0.277967406;0.500276582;0.499741533;0.098983516;0.098636915;0.002761093;0.002761093;0.016101225;0.039675644;0.437625947;0.302718837;0.53744168;0.536479908;0.092290889;0.091180198;0.002567608;0.002567608;0.013433034;0.036309119;0.397907336;0.272610053;0.501665661;0.500357567;0.100982283;0.10214933;0.002296754;0.002296754;0.016641888;0.043019666;0.445212879;0.264367485
001_0018;102.9593092;102.9598915;1651.959728;1652.137279;0.000462092;0.000462092;897.6869211;11.57354734;0.210976453;0.000440853;103.9440839;103.9437404;1787.504548;1787.405277;0.000381262;0.000381262;1156.92512;14.03584923;0.176547565;0.000378402;103.009096;103.0079681;1658.985091;1658.648557;0.000432067;0.000432067;955.1590897;12.09947425;0.199640993;0.00042928;104.2035623;104.2029127;1822.353235;1822.157733;0.000378616;0.000378616;1243.18853;14.69853644;0.173808561;0.000361578;;0.513882168;0.514276304;0.090616198;0.090574276;0.002751456;0.002751456;0.012640542;0.033052527;0.466042804;0.277251026;0.504852574;0.504322814;0.097493253;0.097154612;0.002698816;0.002698816;0.016255597;0.039362342;0.438327232;0.303325071;0.543233515;0.542289303;0.09190268;0.090811841;0.002520173;0.002520173;0.01376407;0.03640164;0.397627936;0.271232924;0.507326233;0.506038114;0.100816252;0.101994109;0.002257324;0.002257324;0.01716362;0.043389415;0.446227635;0.261865681
001_0019;117.6016608;117.601535;892.3233339;892.2992025;0.00060175;0.00060175;377.899849;7.19413689;0.211260406;0.000883376;118.3520801;118.3517673;987.9554891;987.8630599;0.000503455;0.000503455;556.8831404;9.200813262;0.182221058;0.00072694;118.0890059;118.092516;954.1955379;955.1169266;0.000580976;0.000580976;496.0506456;8.148050646;0.200328124;0.000775352;118.6706609;118.672034;1028.313991;1028.662768;0.00052818;0.00052818;634.9868314;9.61705049;0.178839018;0.000672152;;0.63730534;0.637578251;0.036360193;0.036300608;0.00391656;0.00391656;0.003577226;0.014497886;0.466670102;0.51364563;0.624822851;0.62440515;0.039989806;0.039849365;0.003922119;0.003922119;0.005765109;0.018770782;0.45241461;0.529843511;0.675884326;0.675242492;0.041134937;0.040735702;0.003762427;0.003762427;0.005739896;0.01965768;0.398996624;0.45408846;0.626722282;0.625769723;0.044407829;0.044950917;0.003504809;0.003504809;0.006550558;0.021804284;0.459143876;0.443587424
001_0020;117.483445;117.4821932;882.7862472;882.4551032;0.000618727;0.000618727;373.412155;6.921199224;0.218483587;0.000893321;118.1722399;118.1724889;970.7266694;970.8003117;0.000518625;0.000518625;553.0132636;8.954853976;0.183782347;0.000736704;117.9267623;117.9298191;939.1180299;939.9362474;0.000587545;0.000587545;501.0464754;8.02077355;0.20378742;0.000780554;118.5879322;118.590167;1023.223459;1023.815773;0.000537969;0.000537969;652.8221491;9.531814514;0.187545203;0.000665439;;0.636308876;0.636573235;0.03567902;0.035597464;0.004058186;0.004058186;0.003498976;0.013341506;0.482627282;0.518958311;0.623325385;0.622910972;0.038750712;0.038626434;0.004073987;0.004073987;0.005697452;0.017723286;0.456291315;0.536189613;0.674457146;0.673808504;0.040048867;0.039655168;0.003817222;0.003817222;0.005827211;0.019118349;0.405887158;0.4568374;0.626039527;0.625092276;0.044046198;0.044602473;0.003586464;0.003586464;0.006861783;0.021442218;0.481497948;0.439659173
001_0021;117.2756309;117.2717096;863.9190943;862.8723506;0.000634907;0.000634907;400.5992031;7.154892164;0.21950618;0.000889522;117.9940866;117.9945269;955.3282237;955.4459313;0.000528924;0.000528924;600.4055737;9.254969804;0.184295421;0.000717802;117.7607915;117.7694247;924.933642;927.2370864;0.000617226;0.000617226;560.5364547;8.252882979;0.207300532;0.000753023;118.4296464;118.4400552;1010.217712;1012.987942;0.000557218;0.000557218;717.0576875;9.831075997;0.188220176;0.00063818;;0.634557172;0.634800686;0.034331459;0.034198708;0.004193171;0.004193171;0.003973026;0.014331614;0.484886357;0.516928826;0.621841966;0.621427764;0.037643258;0.037525946;0.004177091;0.004177091;0.006526008;0.019001426;0.457565286;0.52390479;0.672997179;0.672394809;0.03902713;0.038751265;0.004064833;0.004064833;0.006866961;0.020101901;0.412884887;0.442290522;0.624733204;0.623850105;0.043122272;0.043824076;0.00374701;0.00374701;0.007982687;0.022713421;0.483231016;0.423709578
001_0022;123.9998762;123.9972359;873.8048187;873.1346514;0.000581256;0.000581256;249.6557614;6.168488799;0.222638989;0.000981247;124.5414921;124.5424369;939.1519018;939.3877932;0.000468659;0.000468659;375.6818257;7.984758853;0.182534596;0.00085174;124.3768253;124.3819259;919.0603802;920.3527958;0.000550524;0.000550524;334.3978446;6.971329851;0.206444429;0.000889636;124.8693301;124.8766236;978.2626631;980.1078268;0.000500959;0.000500959;442.2722393;8.25166974;0.186901349;0.00079062;;0.691237118;0.691438487;0.035037533;0.034931723;0.003745587;0.003745587;0.001341087;0.010152431;0.491807242;0.565928015;0.676359891;0.676000701;0.03647986;0.036375018;0.003573769;0.003573769;0.00259718;0.013591823;0.453193129;0.610952542;0.731195289;0.730676511;0.038604064;0.038261253;0.003508378;0.003508378;0.002914571;0.014671384;0.411179625;0.514473589;0.677879506;0.677112545;0.04085219;0.041460373;0.003277763;0.003277763;0.003187707;0.01600442;0.479844783;0.512904798
001_0023;123.6369143;123.6353046;877.6069217;877.2046656;0.000553162;0.000553162;339.5330848;7.01906295;0.209083542;0.000919202;124.1968451;124.1949471;945.6586243;945.1778209;0.000457836;0.000457836;490.7461723;8.886625332;0.17550607;0.00078321;124.019935;124.0222579;923.7592005;924.3543215;0.000530658;0.000530658;439.9201335;7.86083541;0.202142837;0.000824584;124.5983014;124.6024218;993.6364855;994.6791331;0.000474637;0.000474637;578.7949882;9.347124117;0.179113554;0.000713068;;0.688177643;0.688390548;0.035309093;0.035222436;0.003511213;0.003511213;0.002908241;0.013756134;0.461861057;0.532783601;0.673490138;0.673104579;0.036947822;0.036790004;0.003465411;0.003465411;0.004608842;0.017432712;0.435741184;0.566413927;0.728055894;0.727506445;0.038942532;0.038546074;0.003342652;0.003342652;0.004758862;0.018440619;0.402611332;0.480101726;0.675642723;0.674843531;0.041944344;0.042507883;0.003058218;0.003058218;0.005570016;0.020657691;0.459848777;0.467527701
001_0024;123.4420373;123.4393881;861.1201181;860.4492916;0.000572537;0.000572537;337.3117976;6.911250694;0.214811589;0.00093411;124.00502;124.0045946;929.37707;929.2674851;0.000467629;0.000467629;486.2938824;8.789415468;0.176071228;0.000794516;123.8649972;123.8688727;911.9457451;912.9288897;0.000544719;0.000544719;448.2731996;7.822963247;0.202995143;0.000826746;124.4492115;124.4559098;982.7181684;984.4155989;0.000496393;0.000496393;595.9837205;9.325419705;0.180214898;0.000708676;;0.686534987;0.686740673;0.034131546;0.034025634;0.00367285;0.00367285;0.002869509;0.013299356;0.474515242;0.540747303;0.671892878;0.671518105;0.035776855;0.035649669;0.003563455;0.003563455;0.004531003;0.017018712;0.43714448;0.573761639;0.726692981;0.726154529;0.038091579;0.037732832;0.003459957;0.003459957;0.004904854;0.018280138;0.40430903;0.481244088;0.674412294;0.673631148;0.041168709;0.041770053;0.003239682;0.003239682;0.005869958;0.020565495;0.462676597;0.464957709
001_0025;122.9679408;122.9697023;888.3726907;888.8247999;0.000586722;0.000586722;411.9716047;7.109600141;0.21920377;0.000864496;123.4740665;123.4748386;950.4170703;950.6230334;0.000471923;0.000471923;548.4696098;8.963363279;0.179722423;0.000748527;123.2338713;123.2314805;921.1636708;920.5590807;0.000555506;0.000555506;496.2201596;7.819639279;0.205840847;0.000793352;123.8398712;123.8387864;994.8047468;994.5368054;0.000494963;0.000494963;664.5398397;9.474927389;0.182970033;0.000669518;;0.682538737;0.682785299;0.036078024;0.036052438;0.003791187;0.003791187;0.004171322;0.014139721;0.484218285;0.503560004;0.667471817;0.667102903;0.037290049;0.037180277;0.003606445;0.003606445;0.005618016;0.017759525;0.446210457;0.54387306;0.721141265;0.720536639;0.038755569;0.038275936;0.003549947;0.003549947;0.005742858;0.018266053;0.409977357;0.46359954;0.669383447;0.668524468;0.042027337;0.042497651;0.003227754;0.003227754;0.007066256;0.021200573;0.469750705;0.442045919
001_0026;125.9282664;125.9288358;850.5705019;850.7086419;0.000606846;0.000606846;336.4372331;6.637845147;0.225605871;0.000943107;126.3993052;126.3998369;906.7944353;906.9240753;0.000477605;0.000477605;456.429402;8.474281258;0.18326348;0.000825206;126.1855403;126.1826995;881.475997;880.7728068;0.00056702;0.00056702;402.9685025;7.310322787;0.210252865;0.000875396;126.7140988;126.7108455;944.4767315;943.6734179;0.000509116;0.000509116;518.7916829;8.655680894;0.187363057;0.0007682;;0.707491886;0.707705105;0.033378053;0.03332988;0.003959069;0.003959069;0.00285426;0.012140995;0.498361565;0.54555387;0.691829242;0.691481025;0.034152716;0.03404826;0.003663326;0.003663326;0.004008884;0.015676612;0.45500296;0.593707937;0.747105697;0.746548289;0.035896768;0.035444019;0.003646002;0.003646002;0.004113031;0.01610785;0.418765607;0.506949416;0.693104266;0.692290684;0.038452043;0.038841157;0.003345802;0.003345802;0.004522964;0.017720579;0.48103027;0.499786164
001_0027;126.0501366;126.0524075;854.2375246;854.8044422;0.000589893;0.000589893;403.3955221;7.212291097;0.217024579;0.000894026;126.5962904;126.5975269;919.4628444;919.7739985;0.000475849;0.000475849;550.6570924;9.100900901;0.177414435;0.000761844;126.3419711;126.3390683;889.1961399;888.4739594;0.000554972;0.000554972;490.4473237;7.922897196;0.205349138;0.000814669;126.8609858;126.8564377;951.1557209;950.0307931;0.000496987;0.000496987;619.9649203;9.358658863;0.18077256;0.000708933;;0.708519153;0.708745742;0.033639966;0.033622434;0.003817638;0.003817638;0.004021784;0.014574801;0.479404098;0.519334704;0.693469469;0.693128654;0.035063826;0.034969247;0.003645743;0.003645743;0.00565626;0.018345273;0.440479685;0.552527984;0.748481745;0.747926502;0.036452869;0.035992174;0.003545493;0.003545493;0.005641962;0.018703603;0.408997927;0.474862999;0.694316514;0.693495456;0.038926517;0.039298179;0.003244634;0.003244634;0.006288428;0.020706688;0.464108454;0.465108057
001_0028;127.6230899;127.6198154;774.5517768;773.7431854;0.000770464;0.000770464;354.348978;7.408315142;0.210846548;0.00099611;128.9143713;128.9162861;925.8326049;926.3040344;0.000649391;0.000649391;564.2798154;10.01831394;0.181226547;0.000750847;128.2973947;128.296013;853.6755454;853.3392489;0.000740507;0.000740507;474.3930721;8.543866575;0.206568271;0.000846029;128.7147635;128.7120094;902.7436622;902.0629255;0.000682533;0.000682533;567.3396282;9.652306482;0.187112159;0.000759805;;0.721777876;0.721945384;0.027948519;0.027832396;0.005324057;0.005324057;0.003166579;0.015405314;0.465755823;0.573867776;0.712771306;0.712454133;0.035521938;0.035437271;0.005383109;0.005383109;0.005894425;0.022252373;0.449945222;0.545381108;0.765682678;0.765174752;0.033894232;0.033491347;0.005093286;0.005093286;0.00536137;0.02133493;0.411426306;0.491432574;0.709615624;0.708850264;0.035487332;0.035849839;0.004792246;0.004792246;0.005370121;0.021954044;0.480386062;0.494874453
