001_0011;118.694099;118.6949775;2089.438779;2089.66983;0.000340018;0.000340018;1389.119112;16.77477601;0.17853279;0.000319496;120.6458674;120.6399815;2315.711921;2314.172008;0.00027874;0.00027874;1814.994826;20.80882494;0.146617312;0.000262634;119.4194719;119.4136284;2173.980848;2172.436755;0.000311718;0.000311718;1567.955329;18.52065618;0.163063928;0.000294152;121.0689992;121.0680598;2362.555074;2362.307063;0.000276907;0.000276907;1928.121913;21.73820936;0.144882957;0.000250555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0012;119.3538016;119.3524611;2143.570856;2143.227818;0.000319302;0.000319302;1549.705415;18.2240533;0.166923953;0.000297888;121.2259989;121.2249883;2357.917733;2357.661231;0.000270915;0.000270915;1967.925451;21.98184857;0.143310407;0.000247128;120.0915791;120.0923828;2227.744985;2227.962278;0.00030016;0.00030016;1727.366454;19.88762349;0.158250081;0.00027485;121.7414684;121.740578;2415.263333;2415.03775;0.000269682;0.000269682;2101.491454;23.07295639;0.139908205;0.000233913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0013;112.5318005;112.531775;2107.548079;2107.535335;0.000420687;0.000420687;1770.797089;19.36029468;0.179193919;0.00027515;116.346581;116.3507959;2566.524474;2567.64783;0.000336662;0.000336662;2617.659592;26.57207319;0.141707612;0.000190936;114.6571536;114.6571285;2365.284088;2365.273453;0.000376394;0.000376394;2241.299071;23.50735442;0.157541461;0.000222472;115.6718493;115.6720237;2487.483387;2487.530718;0.000348101;0.000348101;2497.207629;25.44961878;0.145716071;0.000200221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0014;112.7393262;112.7414108;2124.447194;2125.024724;0.000435023;0.000435023;1803.643385;19.42895746;0.182291333;0.000270886;116.6295935;116.6296185;2591.118509;2591.118552;0.000348562;0.000348562;2659.273121;26.76125078;0.146846115;0.000187891;114.8597603;114.8588987;2381.236104;2380.993141;0.000392826;0.000392826;2259.314817;23.52601303;0.162434943;0.000220727;115.8537714;115.8475067;2500.951596;2499.252371;0.000360976;0.000360976;2510.946234;25.39588889;0.149519166;0.000199124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0015;112.977034;112.9809563;2149.467746;2150.558252;0.000436926;0.000436926;1801.998658;19.48401414;0.185006314;0.0002702;116.9017076;116.904541;2617.939588;2618.708046;0.000342986;0.000342986;2699.421654;27.18374665;0.142996316;0.000185047;115.2238412;115.2219627;2419.747783;2419.240574;0.000382248;0.000382248;2321.669137;24.10235061;0.159426002;0.00021501;116.0985017;116.0906821;2525.009594;2522.915069;0.000355272;0.000355272;2558.067148;25.82070427;0.149736923;0.000195424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0016;102.2681784;102.2688786;1596.296262;1596.503632;0.000478718;0.000478718;757.8297784;10.67005997;0.21641626;0.000477727;103.2127565;103.2126137;1727.464226;1727.415509;0.000391733;0.000391733;997.6058876;13.03643176;0.179746127;0.000411735;102.3545487;102.3542437;1608.366831;1608.273722;0.000440729;0.000440729;819.3606854;11.2581195;0.201170636;0.000463387;103.3168479;103.3157426;1741.413175;1741.080767;0.000386743;0.000386743;1042.583812;13.45009806;0.175107181;0.000402368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0017;102.3068915;102.3047046;1658.220264;1657.57534;0.000470099;0.000470099;884.9429594;11.59173309;0.212713374;0.000442194;103.3945239;103.3940574;1808.225705;1808.086873;0.000387482;0.000387482;1148.095276;14.10941453;0.176265132;0.000377469;102.3506731;102.3488481;1664.374454;1663.823684;0.000437753;0.000437753;936.2186467;12.07764026;0.199781262;0.000431886;103.5176766;103.5164396;1824.690383;1824.316922;0.000383343;0.000383343;1213.289728;14.61149157;0.173413347;0.000365854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0018;102.9593092;102.9598915;1651.959728;1652.137279;0.000462092;0.000462092;897.6869211;11.57354734;0.210976453;0.000440853;103.9440839;103.9437404;1787.504548;1787.405277;0.000381262;0.000381262;1156.92512;14.03584923;0.176547565;0.000378402;103.009096;103.0079681;1658.985091;1658.648557;0.000432067;0.000432067;955.1590897;12.09947425;0.199640993;0.00042928;104.2035623;104.2029127;1822.353235;1822.157733;0.000378616;0.000378616;1243.18853;14.69853644;0.173808561;0.000361578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0019;117.6016608;117.601535;892.3233339;892.2992025;0.00060175;0.00060175;377.899849;7.19413689;0.211260406;0.000883376;118.3520801;118.3517673;987.9554891;987.8630599;0.000503455;0.000503455;556.8831404;9.200813262;0.182221058;0.00072694;118.0890059;118.092516;954.1955379;955.1169266;0.000580976;0.000580976;496.0506456;8.148050646;0.200328124;0.000775352;118.6706609;118.672034;1028.313991;1028.662768;0.00052818;0.00052818;634.9868314;9.61705049;0.178839018;0.000672152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0020;117.483445;117.4821932;882.7862472;882.4551032;0.000618727;0.000618727;373.412155;6.921199224;0.218483587;0.000893321;118.1722399;118.1724889;970.7266694;970.8003117;0.000518625;0.000518625;553.0132636;8.954853976;0.183782347;0.000736704;117.9267623;117.9298191;939.1180299;939.9362474;0.000587545;0.000587545;501.0464754;8.02077355;0.20378742;0.000780554;118.5879322;118.590167;1023.223459;1023.815773;0.000537969;0.000537969;652.8221491;9.531814514;0.187545203;0.000665439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0021;117.2756309;117.2717096;863.9190943;862.8723506;0.000634907;0.000634907;400.5992031;7.154892164;0.21950618;0.000889522;117.9940866;117.9945269;955.3282237;955.4459313;0.000528924;0.000528924;600.4055737;9.254969804;0.184295421;0.000717802;117.7607915;117.7694247;924.933642;927.2370864;0.000617226;0.000617226;560.5364547;8.252882979;0.207300532;0.000753023;118.4296464;118.4400552;1010.217712;1012.987942;0.000557218;0.000557218;717.0576875;9.831075997;0.188220176;0.00063818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0022;123.9998762;123.9972359;873.8048187;873.1346514;0.000581256;0.000581256;249.6557614;6.168488799;0.222638989;0.000981247;124.5414921;124.5424369;939.1519018;939.3877932;0.000468659;0.000468659;375.6818257;7.984758853;0.182534596;0.00085174;124.3768253;124.3819259;919.0603802;920.3527958;0.000550524;0.000550524;334.3978446;6.971329851;0.206444429;0.000889636;124.8693301;124.8766236;978.2626631;980.1078268;0.000500959;0.000500959;442.2722393;8.25166974;0.186901349;0.00079062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0023;123.6369143;123.6353046;877.6069217;877.2046656;0.000553162;0.000553162;339.5330848;7.01906295;0.209083542;0.000919202;124.1968451;124.1949471;945.6586243;945.1778209;0.000457836;0.000457836;490.7461723;8.886625332;0.17550607;0.00078321;124.019935;124.0222579;923.7592005;924.3543215;0.000530658;0.000530658;439.9201335;7.86083541;0.202142837;0.000824584;124.5983014;124.6024218;993.6364855;994.6791331;0.000474637;0.000474637;578.7949882;9.347124117;0.179113554;0.000713068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0024;123.4420373;123.4393881;861.1201181;860.4492916;0.000572537;0.000572537;337.3117976;6.911250694;0.214811589;0.00093411;124.00502;124.0045946;929.37707;929.2674851;0.000467629;0.000467629;486.2938824;8.789415468;0.176071228;0.000794516;123.8649972;123.8688727;911.9457451;912.9288897;0.000544719;0.000544719;448.2731996;7.822963247;0.202995143;0.000826746;124.4492115;124.4559098;982.7181684;984.4155989;0.000496393;0.000496393;595.9837205;9.325419705;0.180214898;0.000708676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0025;122.9679408;122.9697023;888.3726907;888.8247999;0.000586722;0.000586722;411.9716047;7.109600141;0.21920377;0.000864496;123.4740665;123.4748386;950.4170703;950.6230334;0.000471923;0.000471923;548.4696098;8.963363279;0.179722423;0.000748527;123.2338713;123.2314805;921.1636708;920.5590807;0.000555506;0.000555506;496.2201596;7.819639279;0.205840847;0.000793352;123.8398712;123.8387864;994.8047468;994.5368054;0.000494963;0.000494963;664.5398397;9.474927389;0.182970033;0.000669518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0026;125.9282664;125.9288358;850.5705019;850.7086419;0.000606846;0.000606846;336.4372331;6.637845147;0.225605871;0.000943107;126.3993052;126.3998369;906.7944353;906.9240753;0.000477605;0.000477605;456.429402;8.474281258;0.18326348;0.000825206;126.1855403;126.1826995;881.475997;880.7728068;0.00056702;0.00056702;402.9685025;7.310322787;0.210252865;0.000875396;126.7140988;126.7108455;944.4767315;943.6734179;0.000509116;0.000509116;518.7916829;8.655680894;0.187363057;0.0007682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0027;126.0501366;126.0524075;854.2375246;854.8044422;0.000589893;0.000589893;403.3955221;7.212291097;0.217024579;0.000894026;126.5962904;126.5975269;919.4628444;919.7739985;0.000475849;0.000475849;550.6570924;9.100900901;0.177414435;0.000761844;126.3419711;126.3390683;889.1961399;888.4739594;0.000554972;0.000554972;490.4473237;7.922897196;0.205349138;0.000814669;126.8609858;126.8564377;951.1557209;950.0307931;0.000496987;0.000496987;619.9649203;9.358658863;0.18077256;0.000708933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0028;127.6230899;127.6198154;774.5517768;773.7431854;0.000770464;0.000770464;354.348978;7.408315142;0.210846548;0.00099611;128.9143713;128.9162861;925.8326049;926.3040344;0.000649391;0.000649391;564.2798154;10.01831394;0.181226547;0.000750847;128.2973947;128.296013;853.6755454;853.3392489;0.000740507;0.000740507;474.3930721;8.543866575;0.206568271;0.000846029;128.7147635;128.7120094;902.7436622;902.0629255;0.000682533;0.000682533;567.3396282;9.652306482;0.187112159;0.000759805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0029;126.0656608;126.0615415;801.4183399;800.3849168;0.000747025;0.000747025;375.2915281;7.665640975;0.204173717;0.000956056;127.3407025;127.3421272;952.3402716;952.7009298;0.000631322;0.000631322;594.5534267;10.30533039;0.177390444;0.000722195;126.678388;126.6788819;873.9176048;874.0465276;0.000723267;0.000723267;494.6716713;8.731133939;0.203235104;0.000820384;127.1092189;127.1067579;925.4199263;924.8095409;0.000666788;0.000666788;589.9868091;9.859920264;0.183443759;0.000736263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0030;126.4393645;126.4354311;763.3343904;762.3486098;0.000777752;0.000777752;356.924244;7.470422967;0.210374253;0.001004214;127.755851;127.7530203;919.2694111;918.5651952;0.000654636;0.000654636;575.1375423;10.12758429;0.175387488;0.000747681;127.0947203;127.0929925;840.9770538;840.542295;0.000755892;0.000755892;480.3526602;8.579500991;0.205711643;0.000849629;127.5274219;127.5261052;892.2705171;891.9398031;0.000692215;0.000692215;573.4440675;9.745480326;0.184283936;0.000760673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0031;134.7750851;134.7724147;814.1713907;813.55185;0.001460143;0.001460143;505.3878096;7.437879698;0.33082091;0.000847211;135.7525821;135.7470207;921.935805;920.6552149;0.001121865;0.001121865;648.110964;9.466366525;0.268500362;0.000703641;135.0246486;135.0217174;841.5979535;840.9160562;0.001352127;0.001352127;545.4386783;7.94057691;0.31579329;0.000803345;136.316379;136.3139412;982.3401468;981.7739538;0.001112507;0.001112507;797.0627882;10.60567927;0.264067215;0.000605043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0032;134.7051316;134.704801;786.237679;786.1617664;0.001513966;0.001513966;466.6543447;6.970572676;0.344366549;0.000894457;135.6810073;135.6758919;894.0420002;892.8598018;0.001164242;0.001164242;597.218914;8.88798531;0.279720667;0.000745178;134.9625206;134.9556582;814.8793607;813.2850018;0.001456024;0.001456024;494.0126691;7.292114814;0.337128595;0.000855668;136.1671891;136.1645115;946.6310081;946.0196314;0.001191603;0.001191603;742.1982106;9.883685998;0.286352546;0.000642329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0033;134.6706503;134.6680465;789.9611642;789.3547554;0.001484752;0.001484752;481.0831219;7.160168247;0.333207049;0.000880616;135.6315476;135.6264486;895.9732422;894.7959603;0.001134725;0.001134725;610.7069068;9.116813456;0.271798757;0.000735963;134.9207861;134.9151899;817.5623461;816.2610951;0.001362423;0.001362423;509.6041306;7.595602931;0.31240196;0.000842308;136.1922367;136.1882826;956.707015;955.7989374;0.001131699;0.001131699;768.1729274;10.25767761;0.270009432;0.000625716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0034;120.3725039;120.3706108;636.667912;636.1740292;0.00093396;0.00093396;320.6162723;6.462564796;0.248410263;0.001175496;121.5425546;121.5393379;784.442265;783.6109151;0.000768455;0.000768455;544.9491132;9.046419157;0.206707434;0.000832201;120.4693032;120.462817;649.1954115;647.500543;0.000950058;0.000950058;341.8344219;6.533399396;0.24775817;0.001135782;120.534891;120.5316496;657.5581649;656.7088398;0.000803076;0.000803076;364.3400864;7.313614263;0.21264802;0.0010999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0035;119.5779566;119.5782294;632.8907649;632.9611993;0.000914034;0.000914034;326.8524531;6.54353658;0.244359135;0.001172005;120.8061988;120.8060186;788.9041475;788.8597493;0.000752737;0.000752737;559.5037391;9.196954681;0.202246288;0.000818097;119.7415985;119.7388283;653.9233286;653.1935968;0.000918833;0.000918833;357.3664396;6.712034514;0.241384765;0.001111759;119.739634;119.7340025;654.2284537;652.742225;0.000783829;0.000783829;371.4618284;7.407602525;0.208476983;0.001095334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0036;117.0441436;117.0413212;655.0612459;654.3021821;0.000863841;0.000863841;338.9537837;6.748456518;0.237649038;0.001132048;118.2878616;118.2838416;816.0949737;815.0251754;0.000723716;0.000723716;574.942585;9.382679367;0.198545109;0.000793954;117.1940003;117.1898595;674.7066483;673.5987712;0.000887665;0.000887665;369.6847716;6.859697811;0.240227928;0.001076634;117.2299291;117.2284318;679.4152702;679.0172248;0.000756464;0.000756464;388.4755362;7.584269168;0.207371988;0.001051251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0037;109.6859275;109.6884241;769.3621479;770.0674743;0.00063381;0.00063381;286.3764876;6.488168881;0.20813892;0.001057499;110.1897391;110.1884398;838.711069;838.3423929;0.000541616;0.000541616;418.3746959;8.090474348;0.177225146;0.000895058;109.520982;109.5183714;746.8941011;746.1599577;0.000650706;0.000650706;266.6254895;6.156969478;0.213330131;0.001100326;110.0413415;110.0387681;818.6198527;817.9021165;0.000566531;0.000566531;347.6891638;7.526066744;0.185318504;0.000962461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0038;112.5578862;112.5614893;774.819171;775.8172047;0.000596727;0.000596727;277.6673184;6.719017959;0.200414454;0.001058834;113.0786676;113.0783894;844.9598343;844.8825183;0.00051676;0.00051676;415.6765917;8.310719056;0.173558247;0.000892408;112.3971645;112.3950673;753.708735;753.1298479;0.00060352;0.00060352;263.8908028;6.450462795;0.203428106;0.001094837;112.9089769;112.9065809;822.4709581;821.8152169;0.000537903;0.000537903;339.5475315;7.733199599;0.177432934;0.000965159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0039;112.4838944;112.4868303;778.3403345;779.1590649;0.000581862;0.000581862;284.9264903;6.873532043;0.193895958;0.001049197;113.0082734;113.0080506;848.8261336;848.7675267;0.000508915;0.000508915;422.5966906;8.44665441;0.169740005;0.000884854;112.3338558;112.3320644;758.5483303;758.0520566;0.000588289;0.000588289;271.2740658;6.626508048;0.197610162;0.001082856;112.8427277;112.840357;826.963942;826.306518;0.000525203;0.000525203;348.7024683;7.904141682;0.174572802;0.000954573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0040;113.525635;113.5273492;798.5337437;799.0003818;0.000616286;0.000616286;340.002805;7.025557114;0.201457013;0.000985482;114.143932;114.148819;880.3089194;881.6461227;0.00054718;0.00054718;447.1689097;8.537563511;0.176058025;0.000847024;113.6792622;113.6849827;818.5167326;820.0921872;0.000605857;0.000605857;355.2124762;7.325952446;0.198040142;0.000955962;114.311149;114.3132796;902.5006915;903.0894673;0.000526911;0.000526911;510.4025335;9.054892694;0.17183563;0.000794556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0041;113.3246682;113.3267557;793.1113774;793.6847152;0.000595197;0.000595197;344.45244;7.226869904;0.196673208;0.000986801;114.0049777;114.009093;883.2372959;884.365207;0.0005352;0.0005352;458.7680881;8.783295446;0.175026852;0.00083781;113.4829255;113.4869384;814.1316032;815.2385775;0.000592071;0.000592071;360.3601385;7.504760406;0.193996264;0.000955995;114.1816723;114.1798716;907.0100939;906.5143854;0.000518411;0.000518411;526.1064746;9.284897831;0.169716052;0.000782894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0042;113.2088365;113.2137232;795.272045;796.6217429;0.000702694;0.000702694;345.0368321;6.611243488;0.219627089;0.000984054;113.8801093;113.8855351;884.4241536;885.9153573;0.000595807;0.000595807;457.4925043;8.344399341;0.191060004;0.000837783;113.3276168;113.3312888;811.2276281;812.2468775;0.000666729;0.000666729;345.330845;6.988096199;0.211470539;0.000969882;114.0282651;114.0260971;904.4866946;903.8930034;0.000572132;0.000572132;518.4922311;8.848837676;0.178951963;0.000788865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0043;119.4048356;119.4837371;846.2958399;861.8681663;0.000511653;0.000511653;172.7435664;5.823756897;0.208873965;0.001052525;119.8000815;119.880911;896.0840275;912.11638;0.000446863;0.000446863;227.1265497;6.992351217;0.181968772;0.000967211;119.6630445;119.6664158;877.3991621;878.2870344;0.000514103;0.000514103;187.5218898;6.052858532;0.213360185;0.001017485;119.9783865;119.9016116;924.059988;909.1040412;0.000429434;0.000429434;274.2878667;7.445660856;0.176921038;0.000927825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0044;119.4829156;119.4627855;860.9554188;861.7991227;0.000522074;0.000522074;178.4983661;5.774603426;0.211412647;0.001040645;119.8710478;119.8520522;909.7787213;910.9150509;0.000447615;0.000447615;234.7426335;7.032234085;0.181312699;0.000956855;119.6357937;119.6387701;879.0493303;879.8311355;0.000513563;0.000513563;193.138406;6.048225199;0.208895438;0.001012226;119.9638111;119.985319;924.7660223;924.2862776;0.000434785;0.000434785;282.8702255;7.449627839;0.177414943;0.000916165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0045;120.5520361;120.4547076;878.6811205;865.6386243;0.000572205;0.000572205;176.2915316;5.433666191;0.227828231;0.00103075;120.9631874;120.8677785;929.9798022;917.4785825;0.000471099;0.000471099;238.4174464;6.853444514;0.189652485;0.000942899;120.6126807;120.6159837;885.1159845;885.9801807;0.000540327;0.000540327;191.9831938;5.859980895;0.219031294;0.001006837;120.9590795;121.058587;928.5507357;942.1070561;0.000454913;0.000454913;284.1759548;7.26637061;0.184491313;0.000906769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0046;117.3553329;117.3578728;946.9846163;947.6703311;0.000806619;0.000806619;463.4382712;7.495390092;0.249809407;0.000797398;118.2791594;118.2800334;1064.951746;1065.191921;0.000647621;0.000647621;632.8230574;9.673089147;0.208222585;0.000659974;117.3992922;117.3963532;953.095944;952.3093949;0.000768586;0.000768586;464.6183021;7.600787748;0.24872287;0.000793698;118.2803369;118.2738613;1065.645127;1063.913181;0.00064453;0.00064453;650.4026379;9.698389051;0.208695148;0.000652327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0047;117.3413985;117.3436056;954.641471;955.2340804;0.000857333;0.000857333;483.3606642;7.532817657;0.260185442;0.000782161;118.24665;118.2479818;1070.13709;1070.497965;0.000690619;0.000690619;646.1516002;9.590603614;0.217177753;0.000652283;117.3060433;117.3060639;950.2359845;950.2471754;0.000861084;0.000861084;463.8878206;7.298925042;0.269295127;0.000795493;118.2374698;118.2347855;1069.236526;1068.523336;0.000695164;0.000695164;665.912606;9.608847998;0.220837571;0.000644132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0048;116.9003902;116.9042918;953.2383562;954.2886674;0.000820315;0.000820315;507.528495;7.872012451;0.249106661;0.000769514;117.8567376;117.8575632;1075.753182;1075.972175;0.000665623;0.000665623;686.5227268;10.05705515;0.208254893;0.000632928;116.8532366;116.8491415;947.86224;946.7593469;0.000788026;0.000788026;488.7640823;7.790807294;0.248644733;0.000783297;117.8432319;117.8360965;1074.549605;1072.639358;0.000659386;0.000659386;698.1362087;10.06125474;0.20979941;0.000628599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0049;118.8349275;118.8319607;856.8060884;856.0189942;0.000818055;0.000818055;348.3316403;6.855932405;0.23932029;0.000930198;119.436868;119.4367735;932.8787523;932.8526558;0.000707689;0.000707689;483.7477554;8.41508364;0.208825122;0.000794026;118.9604486;118.9584094;872.5903784;872.0473063;0.000885722;0.000885722;395.2529343;6.844663647;0.259866108;0.000886656;119.5730875;119.5726863;950.1925422;950.0878965;0.000700247;0.000700247;534.4232776;8.803715156;0.208230688;0.000756484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
