001_0011;57;33.30165161;32.97273536;46.05793169;103;36.27671429;17.57653554;45.54362239;144;30;7.668766491;36.20736004;;0.476190476;0.650705295;0.754133002;0.680578561;0.622377622;0.663191408;0.64936589;0.710490559;0.792682927;0.446048343;0.609849907;0.511449128;11
001_0012;56;33.19638535;33.95871575;46.5204946;103;36.02776707;16.94677703;45.31223323;144;29.563491;8.802272141;35.87551319;;0.466666667;0.648367635;0.76617512;0.688138872;0.622377622;0.658076276;0.642486152;0.70649305;0.792682927;0.438559723;0.622512849;0.506110138;12
001_0013;53;30.62678566;31.30942293;43.48469644;95;31.79622619;19.85816316;40.89195772;137;24.4744765;18.71028631;30.74319281;;0.438095238;0.591304226;0.733818395;0.638520588;0.566433566;0.571130575;0.67429132;0.630127803;0.75;0.351254089;0.733200089;0.423537685;13
001_0014;52;30.62678566;32.12903627;43.83640973;95;31.74901573;19.55605175;40.77766287;137;24.51530134;18.84077464;30.79816151;;0.428571429;0.591304226;0.743828615;0.644269129;0.566433566;0.570160539;0.670990932;0.62815323;0.75;0.351954468;0.734657837;0.424422061;14
001_0015;52;30.7408523;32.42562876;44.1838209;95;31.8747549;19.70139734;41.05206915;138;24.55605832;17.52784682;30.69944355;;0.428571429;0.593837317;0.747451001;0.649947354;0.566433566;0.572744108;0.672578746;0.632893908;0.756097561;0.352653682;0.719990483;0.422833816;15
001_0016;50;30.11644069;31.77874719;43.16571049;92;34.43835072;23.3212636;43.59743612;130;32.35737937;19.8978121;38.41993131;;0.40952381;0.579970934;0.739550413;0.633306956;0.545454545;0.625418451;0.71212364;0.676867995;0.707317073;0.486490849;0.746466516;0.547046562;16
001_0017;49;29.94995826;32.27529414;43.37454756;91;34.38022688;24.67088638;43.6911274;130;32.29551052;19.39345796;38.4178857;;0.4;0.576273839;0.745614912;0.636720271;0.538461538;0.624224178;0.726867469;0.678486617;0.707317073;0.485429445;0.740832131;0.547013651;17
001_0018;50;30.0499584;31.85283991;43.16215415;92;34.525353;24.03871068;43.78160151;130;32.29551052;21.0271757;38.428692;;0.40952381;0.578494554;0.740455333;0.63324883;0.545454545;0.627206092;0.719961324;0.68004966;0.707317073;0.485429445;0.759083185;0.54718751;18
001_0019;49;24.97999199;24.91920584;35.11945701;107;29;11.0928775;35.83660746;159;22.86919325;-20.53078856;30.30306185;;0.4;0.465905201;0.655772471;0.501795813;0.65034965;0.513676363;0.578535769;0.542790923;0.884146341;0.323714322;0.294818978;0.416456542;19
001_0020;48;24.63736999;24.92940082;34.82582367;108;28.98275349;-8.900130453;35.87887502;158;22.84731932;-20.02247473;30.25478218;;0.39047619;0.458296553;0.655896986;0.496996553;0.657342657;0.513321998;0.360124005;0.543521142;0.87804878;0.323339059;0.300497598;0.415679784;20
001_0021;47;24.0208243;24.73370692;34.3806575;107;28.39013913;7.368062997;35.21189307;158;22.44994432;-19.90286231;29.82242965;;0.380952381;0.444604849;0.653506909;0.489720582;0.65034965;0.501145518;0.537844377;0.531998277;0.87804878;0.316521811;0.301833847;0.408723787;21
001_0022;52;27.31300057;26.44404951;37.39126816;115;29.96664813;-12.01156293;36.76975881;165;22.75961335;-19.80221721;29.77912829;;0.428571429;0.517714602;0.674395913;0.538927191;0.706293706;0.533538134;0.326133449;0.558912165;0.920731707;0.321834402;0.302958202;0.408027123;22
001_0023;52;26.77685568;25.15846016;36.31872324;114;29.46183973;-9.494918797;36.14400249;164;22.47220505;-18.24159869;29.03479934;;0.428571429;0.505808368;0.658694567;0.521397093;0.699300699;0.523165809;0.353626294;0.548101519;0.914634146;0.31690371;0.32039263;0.396051825;23
001_0024;52;26.77685568;25.45513063;36.3790711;114;29.30870178;-10.1671892;35.96766157;164;22.27105745;-19.09189097;29.07413404;;0.428571429;0.505808368;0.662317906;0.522383443;0.699300699;0.520019275;0.346282139;0.54505503;0.914634146;0.313452881;0.310893602;0.39668467;24
001_0025;52;26.90724809;25.06224489;36.37067694;113;29.24038303;10.950188;35.35565584;163;22.3159136;-17.20287495;28.43524086;;0.428571429;0.508704009;0.657519457;0.522246245;0.692307692;0.518615526;0.57697697;0.534481941;0.908536585;0.31422242;0.331996717;0.386405698;25
001_0026;55;27.34958866;23.9640666;36.26008688;117;29.05167809;-9.18545275;34.99809897;165;21.65640783;-15.70825428;27.32374243;;0.457142857;0.518527119;0.644107027;0.520438718;0.72027972;0.514738195;0.357007028;0.528304742;0.920731707;0.302908133;0.348693851;0.368523114;26
001_0027;55;27.03701167;23.56628337;36.00474657;117;28.63564213;-7.243156443;34.45081827;166;21.51743479;-17.07349953;27.4903172;;0.457142857;0.511585684;0.639248763;0.516265335;0.72027972;0.506189882;0.378225464;0.518849851;0.926829268;0.300523952;0.333442033;0.371203088;27
001_0028;53;27.64054992;31.93280169;42.69897747;117;26.19160171;-7.166095742;36.71254811;169;17.23368794;-18.90068211;26.73561252;;0.438095238;0.52498853;0.741431934;0.625678487;0.72027972;0.45597205;0.379067306;0.557923786;0.945121951;0.227033253;0.313029689;0.359060858;28
001_0029;52;27.76688675;31.99348826;42.82959584;116;26.36285265;-10.16073589;36.96735757;167;17.52141547;-18.73311072;26.84559153;;0.428571429;0.527794107;0.74217312;0.627813365;0.713286713;0.459490752;0.346352637;0.562325907;0.932926829;0.231969422;0.31490171;0.360830279;29
001_0030;52;27.60434748;31.77412554;42.49009281;116;25.92296279;-5;36.41484725;168;16.76305461;-18.06151791;25.88794691;;0.428571429;0.524184578;0.739493968;0.622264394;0.713286713;0.450452311;0.402730619;0.552780668;0.93902439;0.218959206;0.3224044;0.345423005;30
001_0031;60;29.27456234;31.17521316;41.31847587;125;24.87971061;16.92003972;32.1550959;171;13.15294644;-11.33410222;18.72319755;;0.504761905;0.56127524;0.732179244;0.603115024;0.776223776;0.429016552;0.642194063;0.479188656;0.957317073;0.157025253;0.397559629;0.230151377;31
001_0032;60;29.61418579;31.40231771;41.36879175;125;25.0998008;17.24444966;32.30261833;172;13.07669683;-11.97913039;18.7243782;;0.504761905;0.568817299;0.73495295;0.603937407;0.776223776;0.433538757;0.645738049;0.481737273;0.963414634;0.155717138;0.390353706;0.230170372;32
001_0033;60;29.76575213;31.50776662;41.50091618;125;25.01999201;17.26012848;32.2589626;171;12.92284798;-11.15483512;18.35606438;;0.504761905;0.572183151;0.736240834;0.6060969;0.776223776;0.431898921;0.645909331;0.480983071;0.957317073;0.153077752;0.399562308;0.224244675;33
001_0034;46;22.56102835;24.56362748;34.26313025;109;23.4520788;-12.2892673;31.16763768;164;15.96871942;-9.926122218;20.94062982;;0.371428571;0.412186985;0.65142967;0.48779967;0.664335664;0.399682923;0.323099693;0.462129202;0.914634146;0.205331825;0.413288857;0.265827018;34
001_0035;45;21.88606863;23.71242442;33.06465931;109;23.23790008;-14.45766486;30.88493036;163;16.1245155;-8.933668708;20.87407432;;0.361904762;0.397198073;0.641033634;0.468211388;0.664335664;0.395282181;0.299411234;0.457245113;0.908536585;0.208004617;0.424376038;0.264756226;35
001_0036;44;22.3383079;24.69167985;34.32066274;106;23.62202362;-11.89255943;31.13785288;160;16.37070554;-8.453028104;21.17302002;;0.352380952;0.407241005;0.652993618;0.488740004;0.643356643;0.403174789;0.327433491;0.461614636;0.890243902;0.212228181;0.429745507;0.269565878;36
001_0037;41;24.39262184;26.5782663;35.37920943;98;27.34958866;14.64810554;35.5937294;154;21.47091055;-21.76189511;33.6251169;;0.323809524;0.452861401;0.676035149;0.506041309;0.587412587;0.479765271;0.617374528;0.53859493;0.853658537;0.299725796;0.281065688;0.469904148;37
001_0038;43;25.13961018;27.29712967;36.41627611;101;27.65863337;14.68374961;36.19544058;157;21.26029163;-21.8096526;33.36608395;;0.342857143;0.469449861;0.684814875;0.522991536;0.608391608;0.486115229;0.617763918;0.54899017;0.87195122;0.29611248;0.280532166;0.46573664;38
001_0039;43;25.17935662;27.29757701;36.47682181;101;27.64054992;13.70292441;36.16028819;157;21.1896201;-22.02957455;33.45883494;;0.342857143;0.470332515;0.684820338;0.523981119;0.608391608;0.485743668;0.607048984;0.548382872;0.87195122;0.29490006;0.278075311;0.467228884;39
001_0040;43;24.06241883;26.17874857;35.14274535;102;27.33130074;13.74363342;36.06412885;158;21.30727575;-21.31644714;32.99437762;;0.342857143;0.445528544;0.671155701;0.502176447;0.615384615;0.479389508;0.607493706;0.546721611;0.87804878;0.296918526;0.286042004;0.459756361;40
001_0041;43;23.83275058;26.04037121;34.8396773;101;27.25802634;16.33037107;35.97806424;158;21.04756518;-21.13070408;32.54777031;;0.342857143;0.440428273;0.66946565;0.497222983;0.608391608;0.477883935;0.635752282;0.545234748;0.87804878;0.292463008;0.28811703;0.452571023;41
001_0042;43;23.51595203;25.78069987;34.67405823;101;27.07397274;16.27896216;35.87576224;158;21.07130751;-21.64157516;32.93776417;;0.342857143;0.43339309;0.666294195;0.494516039;0.608391608;0.474102176;0.63519067;0.543467366;0.87804878;0.292870324;0.282409841;0.458845524;42
001_0043;46;27.62245463;29.15493769;39.14676967;108;30.757113;17.12707542;39.45675166;164;21.84032967;-21.45927029;32.54790807;;0.371428571;0.524586686;0.707504924;0.567619801;0.657342657;0.549779859;0.644455805;0.605332998;0.914634146;0.306063442;0.284446457;0.452573239;43
001_0044;46;27.33130074;28.79763998;38.71702475;108;30.69201851;17.06091182;39.27071464;164;21.9544984;-21.35525633;32.51736932;;0.371428571;0.518120996;0.703141124;0.56059588;0.657342657;0.548442359;0.643733007;0.602118999;0.914634146;0.308022087;0.285608448;0.45208191;44
001_0045;48;27.85677655;28.60584424;38.95826851;109;30.82207001;16.92120397;39.50363385;164;21.77154106;-20.86841379;32.38663582;;0.39047619;0.529790301;0.700798656;0.564538863;0.664335664;0.551114535;0.642206781;0.606142941;0.914634146;0.304883324;0.291047202;0.449978575;45
001_0046;56;33.10589071;31.35729519;43.20553487;107;29.01723626;-12.95844721;38.58195734;152;16.85229955;-19.84801461;29.13084131;;0.466666667;0.646358009;0.734403075;0.633957861;0.65034965;0.514030517;0.315789299;0.59021994;0.841463415;0.220490266;0.302446577;0.397597017;46
001_0047;56;32.74141109;31.44080594;43.03720313;107;28.82707061;-14.19125296;38.40002564;152;16.88194302;-19.88517536;29.21739643;;0.466666667;0.638263967;0.73542302;0.631206581;0.65034965;0.510123173;0.302321627;0.587076864;0.841463415;0.220998821;0.302031436;0.398989578;47
001_0048;55;32.20248438;31.20707707;42.5367037;107;28.39013913;-16.14324498;37.99899307;152;16.70329309;-19.59085371;28.70950023;;0.457142857;0.626295956;0.732568409;0.623026221;0.65034965;0.501145518;0.280997271;0.580148574;0.841463415;0.217933955;0.305319447;0.39081818;48
001_0049;57;33.12099032;32.96261453;44.1011253;110;29.22327839;21.55009053;37.90790675;153;15.58845727;9.509685413;21.02118593;;0.476190476;0.646693328;0.754009393;0.648595745;0.671328671;0.518264076;0.692774624;0.578574955;0.847560976;0.19880816;0.630415706;0.267123063;49
001_0050;60;34.69870315;33.86509403;45.53546396;113;29.86636905;20.65185666;38.4127923;156;15.77973384;5.97209262;21.11871208;;0.504761905;0.681729786;0.765031686;0.672039142;0.692307692;0.531477695;0.682961951;0.587297423;0.865853659;0.202089644;0.590895539;0.268692133;50
001_0051;58;32.84813541;32.857358;44.01765407;112;29.06888371;20.09124971;37.71739908;155;15.5241747;7.255841507;21.02376914;;0.485714286;0.640634006;0.752723859;0.647231458;0.685314685;0.51509172;0.676837653;0.57528372;0.859756098;0.197705347;0.605236921;0.267164623;51
001_0052;63;30.13303835;28.15853941;39.7878256;117;27.38612788;-15.18294486;38.15563297;165;19.26136028;-22.11100917;31.41809595;;0.533333333;0.58033952;0.695335568;0.578097472;0.72027972;0.480516044;0.29148798;0.582854705;0.920731707;0.261819402;0.277165566;0.434396011;52
001_0053;62;30.03331484;28.09744956;39.70265398;115;27.22131518;-16.48636768;37.96355838;163;19.6977156;-22.31435729;32.12667201;;0.523809524;0.578124948;0.694589457;0.576705393;0.706293706;0.477129629;0.277248858;0.5795364;0.908536585;0.269305386;0.274893865;0.445796091;53
001_0054;63;29.63106478;27.38008392;39.14093418;115;27.33130074;-15.13944048;38.02523364;162;19.72308292;-21.75414991;31.75787057;;0.533333333;0.569192133;0.685828023;0.567524423;0.706293706;0.479389508;0.29196324;0.580601909;0.902439024;0.26974058;0.281152214;0.439862549;54
001_0055;38;35.14256678;39.76740005;51.44843663;111;36.87817783;26.60843195;46.18094088;161;25.67099531;-23.08913115;34.0081451;;0.295238095;0.691586719;0.837118583;0.768683101;0.678321678;0.675549712;0.748034006;0.721500955;0.896341463;0.371781213;0.26623849;0.47606658;55
001_0056;39;35.73513677;40.03975215;51.95882437;112;36.82390528;26.04479458;45.93586346;161;25.17935662;-21.92744694;33.21074768;;0.304761905;0.704745992;0.840444913;0.77702508;0.685314685;0.674434571;0.741876602;0.717266966;0.896341463;0.363346805;0.279216228;0.463237478;56
001_0057;39;35.62302626;39.9841604;51.75103224;113;36.53765181;24.45319399;45.55328666;161;24.71841419;-20.97275378;32.38382416;;0.304761905;0.702256341;0.839765952;0.773628843;0.692307692;0.668552905;0.724489309;0.71065752;0.896341463;0.355439012;0.28988157;0.449933339;57
001_0058;38;33.9411255;38.02906364;49.16773151;108;37.88139385;29.01346976;47.45280198;156;27.03701167;-21.08281733;33.91909008;;0.295238095;0.664906168;0.815887682;0.731406357;0.657342657;0.696162846;0.774307619;0.74347379;0.865853659;0.395216188;0.288651996;0.474633799;58
001_0059;37;34.0881211;38.52233482;49.77124694;106;37.96050579;30.81822163;47.97086423;155;27.07397274;-20.85386066;34.2651811;;0.285714286;0.668170517;0.821912173;0.741270451;0.643356643;0.697788364;0.794023464;0.7524239;0.859756098;0.395850281;0.291209782;0.48020196;59
001_0060;38;34.23448554;38.18195286;49.66778157;107;38.0394532;29.64355956;47.85255963;155;27;-20.05153377;34.07010018;;0.295238095;0.67142085;0.81775497;0.739579372;0.65034965;0.6994105;0.781190977;0.750380055;0.859756098;0.394581226;0.300172966;0.477063358;60
001_0061;36;33.66006536;38.19680903;49.47111752;108;37.61648575;28.78919669;47.34740961;159;25.57342371;-20.99773218;33.01088867;;0.276190476;0.658664632;0.817936414;0.736365017;0.657342657;0.690719765;0.771857569;0.741653018;0.884146341;0.370107303;0.289602524;0.460022003;61
001_0062;39;35.58089375;39.65431278;51.37767889;109;37.94733192;29.84587622;47.57693187;159;25.57342371;-20.80083823;32.65963519;;0.304761905;0.701320699;0.835737409;0.767526609;0.664335664;0.697517679;0.783401167;0.745618274;0.884146341;0.370107303;0.291802122;0.454370785;62
001_0063;39;35.76310948;40.08399018;51.74013759;109;37.86819246;29.59758929;47.44415923;159;25.59296778;-20.29884566;32.30086778;;0.304761905;0.705367186;0.840985208;0.773450777;0.664335664;0.695891596;0.780688779;0.743324477;0.884146341;0.370442596;0.297410125;0.448598678;63
001_0064;45;37.72267223;38.78691591;51.93080477;106;41.98809355;24.65115493;51.37472921;145;32.32645975;-20.94847535;39.28429266;;0.361904762;0.748883431;0.825143593;0.776567117;0.643356643;0.780543429;0.726651915;0.811229508;0.798780488;0.485960401;0.290152796;0.560953028;64
001_0065;45;37.44329045;37.8148892;51.09093935;106;42.29657197;24.8449065;51.54683149;144;32.69556545;-20.59464466;39.56231776;;0.361904762;0.742679166;0.813271895;0.762840025;0.643356643;0.786881752;0.728768536;0.814202769;0.792682927;0.49229267;0.29410561;0.565426095;65
001_0066;45;37.12142239;37.3349188;50.47799387;106;42.36744033;24.86487092;51.56464994;144;32.92415527;-19.70912338;39.77743446;;0.361904762;0.735531403;0.807409852;0.752821802;0.643356643;0.788337888;0.728986635;0.814510603;0.792682927;0.496214289;0.303998199;0.568887047;66
001_0067;50;38.85871846;35.56524403;50.36157692;108;40.11234224;13.39609302;48.9424524;143;31.51190251;-12.82405957;38.63027171;;0.40952381;0.774111746;0.785796204;0.750919037;0.657342657;0.742002264;0.603697033;0.769209182;0.786585366;0.471986097;0.380914591;0.550430669;67
001_0068;50;38.88444419;35.91027036;50.51856867;108;40;13.4183457;48.82961338;144;31.32091953;-16.44949355;38.45503049;;0.40952381;0.77468304;0.790010129;0.753484972;0.657342657;0.739693962;0.603940131;0.767259761;0.792682927;0.468709649;0.340413107;0.547611263;68
001_0069;49;37.68288736;33.99423201;48.67259308;107;39.81205847;6.745996712;48.48667087;143;31.90611227;-15.46959005;39.08173162;;0.4;0.747999923;0.766608893;0.723313619;0.65034965;0.735832317;0.531048672;0.761335042;0.786585366;0.478749043;0.351360085;0.55769408;69
001_0070;53;39.03844259;36.67080761;52.11320618;110;39.0256326;-14.70844379;48.36022315;145;30.70830507;-19.46498208;38.74884871;;0.438095238;0.778102901;0.799298833;0.779548357;0.671328671;0.719673582;0.296671623;0.759150515;0.798780488;0.458199816;0.30672562;0.552338421;70
001_0071;54;38.89730068;35.60288871;51.59018421;110;38.87158345;-17.36798623;48.13721433;145;30.83828789;-19.27575683;38.76900302;;0.447619048;0.774968546;0.786255971;0.77099988;0.671328671;0.716508326;0.267617698;0.755297786;0.798780488;0.460429763;0.308839547;0.552662678;71
001_0072;66;43.61192497;37.38507035;55.67359193;126;38.97435054;-27.05749067;48.26262979;156;26.03843313;-19.56215103;33.95923751;;0.561904762;0.879666773;0.80802237;0.837740707;0.783216783;0.718619887;0.161765604;0.757464479;0.865853659;0.378084868;0.305640098;0.47527972;72
002_0001;83;28.65309756;-13.21916408;36.47174705;108;26.5894716;-18.17826976;34.60013238;134;25.57342371;-10.73180625;33.05871696;;0.723809524;0.547474297;0.189975419;0.523898175;0.657342657;0.464147104;0.258765831;0.521429421;0.731707317;0.370107303;0.404288169;0.460791499;01
002_0002;90;29.79932885;-15.55547241;38.07325434;114;27.09243437;-19.14569435;35.53108386;137;24.67792536;-11.24518312;32.01490505;;0.79047619;0.572928793;0.161441281;0.550073842;0.699300699;0.474481508;0.248197291;0.537512658;0.75;0.354744398;0.398552987;0.443997904;02
002_0003;83;27.94637722;-14.95691339;35.74117244;108;25.96150997;-19.32497326;34.27713706;134;25.01999201;-12.52953018;32.43220464;;0.723809524;0.531780074;0.168751688;0.511957375;0.657342657;0.451244342;0.246238775;0.515849312;0.731707317;0.360612792;0.384204922;0.450711719;03
002_0004;89;28.37252192;-18;36.52444704;113;25.88435821;-19.16295664;34.33754511;137;23.64318084;-13.24011366;31.03919083;;0.780952381;0.54124352;0.131585423;0.524759524;0.692307692;0.449659101;0.24800871;0.516892929;0.75;0.336992625;0.376266649;0.428299914;04
002_0005;82;27.87471973;-8.806572225;35.61379816;108;25.90366769;-16.98499252;33.89991257;135;24.49489743;-10.82647824;32.0373263;;0.714285714;0.530188767;0.243867924;0.50987552;0.657342657;0.450055854;0.271801678;0.509332333;0.737804878;0.351604424;0.403230543;0.444358633;05
002_0006;87;28.67054237;-14.19787047;36.61333209;112;26.15339366;-18.07479168;34.39010267;137;24.2899156;-12.48050294;31.70590078;;0.761904762;0.547861696;0.178022141;0.526212297;0.685314685;0.455186987;0.259896267;0.51780092;0.75;0.348087816;0.384752629;0.439026422;06
002_0007;92;28.58321186;-14.6527646;36.57704763;113;26.21068484;-17.2824775;34.41503102;136;23.2594067;-13.45895167;30.49992896;;0.80952381;0.545922337;0.172466362;0.525619249;0.692307692;0.456364152;0.26855183;0.518231586;0.743902439;0.330408709;0.373821903;0.419623882;07
002_0008;88;27.78488798;-13.12115534;35.4442962;110;25.90366769;-16.5923805;33.92870185;135;23.74868417;-13.90755416;31.2672355;;0.771428571;0.528193863;0.191172434;0.507105113;0.671328671;0.450055854;0.276090731;0.509829701;0.737804878;0.338802609;0.368810347;0.43196886;08
002_0009;88;28.67054237;-13.23250331;36.5632769;111;26.57066051;-17.68377758;34.76216992;135;24.24871131;-12.98815489;31.72191328;;0.771428571;0.547861696;0.189812503;0.525394175;0.678321678;0.463760592;0.264167865;0.524228802;0.737804878;0.347380928;0.379081403;0.439284042;09
002_0010;70;27.51363298;16.08805616;34.19885793;96;27.14774392;-19.76815614;34.52088115;124;24.41311123;-22.42626066;34.20003919;;0.6;0.522170071;0.547914598;0.486749178;0.573426573;0.475617956;0.241397264;0.520060266;0.670731707;0.350201324;0.273643738;0.47915391;10
002_0011;62;28.24889378;21.35525633;34.91638304;86;31.32091953;-17.98455465;37.278342;115;30.4466747;-25.58920443;38.35707369;;0.523809524;0.538498095;0.612244728;0.498476692;0.503496503;0.561364423;0.260882054;0.567698514;0.615853659;0.453711362;0.238308957;0.546035264;11
002_0012;65;28.17800561;19.88264608;34.64520118;90;30.47950131;-21.19174355;37.16458958;118;29.17190429;-25.98273015;38.08767359;;0.552380952;0.536923873;0.594259232;0.494044388;0.531468531;0.544075757;0.225845415;0.565733312;0.634146341;0.431841777;0.23391269;0.541700962;12
002_0013;60;25.0998008;17.78973443;31.41537897;85;25.53429067;-15.24486972;31.8348387;112;24.69817807;-19.95322402;33.62908798;;0.504761905;0.468565809;0.568697781;0.441254899;0.496503497;0.442466244;0.290811488;0.473655852;0.597560976;0.355091847;0.301271232;0.469968037;13
002_0014;61;25.82634314;18.73501024;32.08237637;85;26.60826939;-12.97232773;32.53004252;112;25;-18.64147679;33.25336972;;0.514285714;0.484700222;0.58024276;0.452156568;0.496503497;0.464533343;0.315637663;0.485666282;0.597560976;0.360269815;0.315925397;0.463923212;14
002_0015;62;25.45584412;17.16788672;31.73069692;85;26.15339366;-8.082480041;31.70785368;112;24.33105012;-16.43469751;32.02678368;;0.523809524;0.476472506;0.56110294;0.44640858;0.496503497;0.455186987;0.369056351;0.471462042;0.597560976;0.348793508;0.340578401;0.444189016;15
002_0016;78;27.01851217;-8.724141343;34.23683433;104;25.67099531;-19.19195989;33.57371449;130;24.14539294;-19.14114646;32.67973922;;0.676190476;0.511174863;0.244874681;0.487369879;0.629370629;0.445275122;0.247691867;0.503696893;0.707317073;0.345608428;0.310343345;0.454694233;16
002_0017;85;28.86173938;-11.62250881;36.480463;110;25.94224354;-20.01415664;34.01613191;132;22.47220505;-16.88620655;29.73175702;;0.742857143;0.552107631;0.20947592;0.524040632;0.671328671;0.450848474;0.238709855;0.511340153;0.719512195;0.31690371;0.335534374;0.40726498;17
002_0018;83;27.92848009;-12.44186336;35.38771964;107;25.70992026;-18.52953646;33.52903454;130;22.86919325;-16.88737547;30.37359293;;0.723809524;0.53138263;0.199468861;0.506180403;0.65034965;0.446074915;0.25492845;0.502924997;0.707317073;0.323714322;0.335521315;0.417591297;18
002_0019;70;31.08054054;16.96185218;40.05370425;114;27.40437921;-8.613248015;35.32103125;146;25.27844932;-12.82405957;32.05700691;;0.6;0.601380815;0.55858657;0.582443097;0.699300699;0.480891055;0.363258025;0.533883762;0.804878049;0.36504681;0.380914591;0.444675269;19
002_0020;68;31.89043744;20.68540906;41.48374642;114;27.74887385;-8.406117992;35.50232961;147;25.67099531;-14.20778519;32.3554089;;0.580952381;0.619366293;0.604063653;0.605816271;0.699300699;0.487969405;0.365520798;0.537015896;0.81097561;0.371781213;0.36545632;0.449476174;20
002_0021;70;31.27299154;18.3332966;40.1420076;115;27.40437921;-13.19431956;35.30376592;146;24.81934729;-10.16073589;31.43484182;;0.6;0.605654597;0.575336493;0.583886362;0.706293706;0.480891055;0.313212533;0.533585484;0.804878049;0.357170591;0.410667874;0.434665431;21
002_0022;70;31.48015248;19.35616275;39.85550013;116;27.69476485;-11.21876107;35.50595494;148;23.91652149;-12.30689899;30.62133655;;0.6;0.610255045;0.58782911;0.579203571;0.713286713;0.486857625;0.334794339;0.537078527;0.817073171;0.341681977;0.386692043;0.421577174;22
002_0023;68;30.69201851;19.86999004;39.43095215;114;27.23967694;-11.67654492;35.08332876;147;24.41311123;-12.77931229;31.24461387;;0.580952381;0.592752859;0.594104659;0.572264591;0.699300699;0.477506909;0.329793322;0.529777183;0.81097561;0.350201324;0.381414485;0.431604907;23
002_0024;73;31.73326331;18.56055153;40.29612887;118;27.74887385;-14.92256389;35.73809474;149;23.79075451;-12.99210566;30.34570074;;0.628571429;0.615875908;0.578112036;0.586405381;0.727272727;0.487969405;0.294332488;0.541089004;0.823170732;0.339524356;0.379037267;0.417142547;24
002_0025;83;31.54362059;12.46335937;39.65984577;126;26.70205985;-16.02210486;34.60383753;155;21.49418526;-12.76705394;27.48227513;;0.723809524;0.611664489;0.503644927;0.576005719;0.783216783;0.466460461;0.282320655;0.521493431;0.859756098;0.30012509;0.381551429;0.371073702;25
002_0026;84;31.95309062;11.6716532;40.14726675;127;27.16615541;-16.71139099;35.13138661;156;21.67948339;-14.73151952;27.84599167;;0.733333333;0.620757639;0.493975547;0.58397232;0.79020979;0.475996258;0.274790612;0.530607437;0.865853659;0.30330401;0.35960543;0.376925434;26
002_0027;84;31.71750305;7.889094604;39.94321121;125;27.20294102;-15.40524924;35.22614855;153;22;-12.24274178;28.3324962;;0.733333333;0.615525918;0.447777855;0.580637156;0.776223776;0.476752094;0.289059437;0.532244556;0.847560976;0.308802699;0.387408775;0.384752668;27
