001_0001;141.107186;141.1072067;2140.895084;2140.899558;0.000247076;0.000247076;268.498558;7.94243146;0.199207694;0.000437804;141.107186;141.1072067;2140.895084;2140.899558;0.000247076;0.000247076;268.498558;7.94243146;0.199207694;0.000437804;141.107186;141.1072067;2140.895084;2140.899558;0.000247076;0.000247076;268.498558;7.94243146;0.199207694;0.000437804;141.107186;141.1072067;2140.895084;2140.899558;0.000247076;0.000247076;268.498558;7.94243146;0.199207694;0.000437804;173;24.59674775;-29.45228329;38.69565867;130;4;4.776856181;6.077200887;140;13.82027496;10.23127655;14.71117181;;;0.64362603;0.643525814;0.244055091;0.243806245;0.010882567;0.010882567;0.062108878;0.284601518;0.222210141;0.135040508;0.64362603;0.643525814;0.244055091;0.243806245;0.010882567;0.010882567;0.062108878;0.284601518;0.222210141;0.135040508;0.64362603;0.643525814;0.244055091;0.243806245;0.010882567;0.010882567;0.062108878;0.284601518;0.222210141;0.135040508;0.64362603;0.643525814;0.244055091;0.243806245;0.010882567;0.010882567;0.062108878;0.284601518;0.222210141;0.135040508;0.780952381;0.477880399;0.211198835;0.609575023;0.727272727;0.255550626;0.50415205;0.253354652;0.236363636;0.424686742;0.645160604;0.392525458
001_0002;122.9914415;122.9914415;1390.585007;1390.585007;0.000298696;0.000298696;264.4644389;8.846990064;0.179640516;0.00065074;122.9914415;122.9914415;1390.585007;1390.585007;0.000298696;0.000298696;264.4644389;8.846990064;0.179640516;0.00065074;122.9914415;122.9914415;1390.585007;1390.585007;0.000298696;0.000298696;264.4644389;8.846990064;0.179640516;0.00065074;122.9914415;122.9914415;1390.585007;1390.585007;0.000298696;0.000298696;264.4644389;8.846990064;0.179640516;0.00065074;172;23.57965225;-29.31173801;39.16979854;131;5.656854249;7.249504524;9.277064715;137;14.96662955;15.96868877;19.23633241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0003;140.0038959;140.0844975;1233.279483;1238.61291;0.00031447;0.00031447;229.0283796;8.491530477;0.170752691;0.000734133;140.0038959;140.0844975;1233.279483;1238.61291;0.00031447;0.00031447;229.0283796;8.491530477;0.170752691;0.000734133;140.0038959;140.0844975;1233.279483;1238.61291;0.00031447;0.00031447;229.0283796;8.491530477;0.170752691;0.000734133;140.0038959;140.0844975;1233.279483;1238.61291;0.00031447;0.00031447;229.0283796;8.491530477;0.170752691;0.000734133;178;25.23885893;-34.6867282;46.32680764;129;5.291502622;8.056886203;10.7373617;154;27.23967694;17.12139178;28.89212789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0004;108.1971081;108.1971081;1212.864917;1212.864917;0.000647514;0.000647514;211.7332902;5.086852059;0.309648921;0.000752527;108.1971081;108.1971081;1212.864917;1212.864917;0.000647514;0.000647514;211.7332902;5.086852059;0.309648921;0.000752527;108.1971081;108.1971081;1212.864917;1212.864917;0.000647514;0.000647514;211.7332902;5.086852059;0.309648921;0.000752527;108.1971081;108.1971081;1212.864917;1212.864917;0.000647514;0.000647514;211.7332902;5.086852059;0.309648921;0.000752527;168;20;-14.52591481;25.08722247;131;4;4.198336454;5.633228498;142;16.30950643;13.06476556;18.14350785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0005;116.0097376;116.0097376;1689.992017;1689.992017;0.000243156;0.000243156;404.2797141;10.54736395;0.165036364;0.000520943;116.0097376;116.0097376;1689.992017;1689.992017;0.000243156;0.000243156;404.2797141;10.54736395;0.165036364;0.000520943;116.0097376;116.0097376;1689.992017;1689.992017;0.000243156;0.000243156;404.2797141;10.54736395;0.165036364;0.000520943;116.0097376;116.0097376;1689.992017;1689.992017;0.000243156;0.000243156;404.2797141;10.54736395;0.165036364;0.000520943;167;26.57066051;-31.15633823;41.87159134;129;4.472135955;6.903435942;9.07250727;138;18.49324201;20.84389154;24.858548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0006;139.2333475;139.2333475;1763.269244;1763.269244;0.000324461;0.000324461;232.8600827;6.872686869;0.226385569;0.00052968;139.2333475;139.2333475;1763.269244;1763.269244;0.000324461;0.000324461;232.8600827;6.872686869;0.226385569;0.00052968;139.2333475;139.2333475;1763.269244;1763.269244;0.000324461;0.000324461;232.8600827;6.872686869;0.226385569;0.00052968;139.2333475;139.2333475;1763.269244;1763.269244;0.000324461;0.000324461;232.8600827;6.872686869;0.226385569;0.00052968;174;23.91652149;-27.9897922;36.79521348;130;3.605551275;4.30886938;5.40901818;140;13.37908816;9.117793146;14.09889256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0007;93.84307994;93.84307994;1363.465862;1363.465862;0.000506345;0.000506345;320.810788;7.784042284;0.233235687;0.000647141;93.84307994;93.84307994;1363.465862;1363.465862;0.000506345;0.000506345;320.810788;7.784042284;0.233235687;0.000647141;93.84307994;93.84307994;1363.465862;1363.465862;0.000506345;0.000506345;320.810788;7.784042284;0.233235687;0.000647141;93.84307994;93.84307994;1363.465862;1363.465862;0.000506345;0.000506345;320.810788;7.784042284;0.233235687;0.000647141;156;26.47640459;-26.05019888;39.83352217;131;6.782329983;8.353904732;10.02490679;137;15.58845727;16.73641878;19.89571848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0008;122.9412303;122.9412303;1387.276996;1387.276996;0.000302913;0.000302913;259.6721183;8.711956839;0.181106263;0.000653373;122.9412303;122.9412303;1387.276996;1387.276996;0.000302913;0.000302913;259.6721183;8.711956839;0.181106263;0.000653373;122.9412303;122.9412303;1387.276996;1387.276996;0.000302913;0.000302913;259.6721183;8.711956839;0.181106263;0.000653373;122.9412303;122.9412303;1387.276996;1387.276996;0.000302913;0.000302913;259.6721183;8.711956839;0.181106263;0.000653373;172;23.60084744;-29.33461025;39.1910385;131;5.656854249;7.249504524;9.268912905;137;14.96662955;15.95429666;19.22529476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0009;144.9078251;144.9455524;1269.72328;1270.816829;0.000285436;0.000285436;221.7032469;8.723748415;0.161403842;0.000718535;144.9078251;144.9455524;1269.72328;1270.816829;0.000285436;0.000285436;221.7032469;8.723748415;0.161403842;0.000718535;144.9078251;144.9455524;1269.72328;1270.816829;0.000285436;0.000285436;221.7032469;8.723748415;0.161403842;0.000718535;144.9078251;144.9455524;1269.72328;1270.816829;0.000285436;0.000285436;221.7032469;8.723748415;0.161403842;0.000718535;179;24.0208243;-32.03024484;42.34682029;130;5.196152423;7.651724731;10.33390113;153;26.21068484;16.9606935;28.07502138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001_0010;105.8395104;105.8395104;1194.860149;1194.860149;0.000674571;0.000674571;210.1291665;4.943729452;0.315538868;0.000763327;105.8395104;105.8395104;1194.860149;1194.860149;0.000674571;0.000674571;210.1291665;4.943729452;0.315538868;0.000763327;105.8395104;105.8395104;1194.860149;1194.860149;0.000674571;0.000674571;210.1291665;4.943729452;0.315538868;0.000763327;105.8395104;105.8395104;1194.860149;1194.860149;0.000674571;0.000674571;210.1291665;4.943729452;0.315538868;0.000763327;167;20.37154879;-14.38554362;25.4598443;131;4;4.254320865;5.689712481;142;16.24807681;12.86446966;17.95209822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
