001_0063;0.644202193;0.644202193;0.090550121;0.090550121;0.004162332;0.004162332;0.00435941;0.023342449;0.390806581;0.283637061;0.644202193;0.644202193;0.090550121;0.090550121;0.004162332;0.004162332;0.00435941;0.023342449;0.390806581;0.283637061;0.644202193;0.644202193;0.090550121;0.090550121;0.004162332;0.004162332;0.00435941;0.023342449;0.390806581;0.283637061;0.644202193;0.644202193;0.090550121;0.090550121;0.004162332;0.004162332;0.00435941;0.023342449;0.390806581;0.283637061;0.63559322;0.581990943;0.620376758;0.586338922;0.6875;0.640753155;0.293791326;0.64227829;0.775757576;0.479007705;0.293720851;0.545260618;1
001_0064;0.637088254;0.637088254;0.082973005;0.082973005;0.003700313;0.003700313;0.004678781;0.02439017;0.357368065;0.298024138;0.637088254;0.637088254;0.082973005;0.082973005;0.003700313;0.003700313;0.004678781;0.02439017;0.357368065;0.298024138;0.637088254;0.637088254;0.082973005;0.082973005;0.003700313;0.003700313;0.004678781;0.02439017;0.357368065;0.298024138;0.637088254;0.637088254;0.082973005;0.082973005;0.003700313;0.003700313;0.004678781;0.02439017;0.357368065;0.298024138;0.542372881;0.605993996;0.694173482;0.624201287;0.65625;0.672818042;0.300099094;0.678620775;0.848484848;0.393969604;0.276772803;0.502114493;1
001_0065;0.50736984;0.50736984;0.119946422;0.119946422;0.00563034;0.00563034;0.026191168;0.060661815;0.352427479;0.181902697;0.50736984;0.50736984;0.119946422;0.119946422;0.00563034;0.00563034;0.026191168;0.060661815;0.352427479;0.181902697;0.50736984;0.50736984;0.119946422;0.119946422;0.00563034;0.00563034;0.026191168;0.060661815;0.352427479;0.181902697;0.50736984;0.50736984;0.119946422;0.119946422;0.00563034;0.00563034;0.026191168;0.060661815;0.352427479;0.181902697;0.423728814;0.50241859;0.713402299;0.544268482;0.53125;0.558024079;0.715116889;0.557322889;0.696969697;0.39670779;0.72118137;0.40758722;1
001_0066;0.604168029;0.604168029;0.108424988;0.108424988;0.003256441;0.003256441;0.006956419;0.031441162;0.350880932;0.245201912;0.604168029;0.604168029;0.108424988;0.108424988;0.003256441;0.003256441;0.006956419;0.031441162;0.350880932;0.245201912;0.604168029;0.604168029;0.108424988;0.108424988;0.003256441;0.003256441;0.006956419;0.031441162;0.350880932;0.245201912;0.604168029;0.604168029;0.108424988;0.108424988;0.003256441;0.003256441;0.006956419;0.031441162;0.350880932;0.245201912;0.610169492;0.610988112;0.695487587;0.625743512;0.64375;0.674890292;0.644778841;0.672560502;0.733333333;0.49294981;0.300700789;0.562924262;1
001_0067;0.636490413;0.636490413;0.083859331;0.083859331;0.003496112;0.003496112;0.005182911;0.026486458;0.349000333;0.293765372;0.636490413;0.636490413;0.083859331;0.083859331;0.003496112;0.003496112;0.005182911;0.026486458;0.349000333;0.293765372;0.636490413;0.636490413;0.083859331;0.083859331;0.003496112;0.003496112;0.005182911;0.026486458;0.349000333;0.293765372;0.636490413;0.636490413;0.083859331;0.083859331;0.003496112;0.003496112;0.005182911;0.026486458;0.349000333;0.293765372;0.550847458;0.606583409;0.675962808;0.622269663;0.65625;0.675148925;0.298346356;0.680958383;0.848484848;0.395536088;0.275025954;0.504908467;1
001_0068;0.509002063;0.509002063;0.120435594;0.120435594;0.005433823;0.005433823;0.026735714;0.062346335;0.343617071;0.180299009;0.509002063;0.509002063;0.120435594;0.120435594;0.005433823;0.005433823;0.026735714;0.062346335;0.343617071;0.180299009;0.509002063;0.509002063;0.120435594;0.120435594;0.005433823;0.005433823;0.026735714;0.062346335;0.343617071;0.180299009;0.509002063;0.509002063;0.120435594;0.120435594;0.005433823;0.005433823;0.026735714;0.062346335;0.343617071;0.180299009;0.423728814;0.504149829;0.716197995;0.547852755;0.53125;0.558635306;0.721690586;0.559721381;0.696969697;0.396317522;0.727624386;0.408977206;1
001_0069;0.669141935;0.669141935;0.090373687;0.090373687;0.004116936;0.004116936;0.005006054;0.024934404;0.387473004;0.281351991;0.669141935;0.669141935;0.090373687;0.090373687;0.004116936;0.004116936;0.005006054;0.024934404;0.387473004;0.281351991;0.669141935;0.669141935;0.090373687;0.090373687;0.004116936;0.004116936;0.005006054;0.024934404;0.387473004;0.281351991;0.669141935;0.669141935;0.090373687;0.090373687;0.004116936;0.004116936;0.005006054;0.024934404;0.387473004;0.281351991;0.669491525;0.578929611;0.619543162;0.582030902;0.70625;0.632581271;0.297247067;0.634736198;0.781818182;0.460237449;0.304643101;0.530671828;1
001_0070;0.636374993;0.636374993;0.083892;0.083892;0.003531398;0.003531398;0.00511185;0.026217707;0.351215544;0.294022521;0.636374993;0.636374993;0.083892;0.083892;0.003531398;0.003531398;0.00511185;0.026217707;0.351215544;0.294022521;0.636374993;0.636374993;0.083892;0.083892;0.003531398;0.003531398;0.00511185;0.026217707;0.351215544;0.294022521;0.636374993;0.636374993;0.083892;0.083892;0.003531398;0.003531398;0.00511185;0.026217707;0.351215544;0.294022521;0.542372881;0.607760732;0.694515529;0.626576057;0.65625;0.67463157;0.299177481;0.68041975;0.848484848;0.39514492;0.275846864;0.503479174;1
001_0071;0.427300836;0.427300836;0.09444334;0.09444334;0.006273232;0.006273232;0.014889015;0.033755172;0.417451987;0.23636069;0.427300836;0.427300836;0.09444334;0.09444334;0.006273232;0.006273232;0.014889015;0.033755172;0.417451987;0.23636069;0.427300836;0.427300836;0.09444334;0.09444334;0.006273232;0.006273232;0.014889015;0.033755172;0.417451987;0.23636069;0.427300836;0.427300836;0.09444334;0.09444334;0.006273232;0.006273232;0.014889015;0.033755172;0.417451987;0.23636069;0.36440678;0.453200004;0.713501045;0.517734683;0.48125;0.571339413;0.754914408;0.564712339;0.63030303;0.528028879;0.741578646;0.517863465;1
001_0072;0.426770548;0.426770548;0.095841993;0.095841993;0.006225316;0.006225316;0.015482647;0.035244565;0.413060803;0.232574162;0.426770548;0.426770548;0.095841993;0.095841993;0.006225316;0.006225316;0.015482647;0.035244565;0.413060803;0.232574162;0.426770548;0.426770548;0.095841993;0.095841993;0.006225316;0.006225316;0.015482647;0.035244565;0.413060803;0.232574162;0.426770548;0.426770548;0.095841993;0.095841993;0.006225316;0.006225316;0.015482647;0.035244565;0.413060803;0.232574162;0.36440678;0.451684158;0.712659716;0.516730855;0.475;0.571339413;0.776099031;0.566954579;0.63030303;0.527408234;0.739589774;0.518135332;1
